"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2039,-11.2,-14.8,-11.1,-6.8,5.6,13.5,14.9,8.5,4.9,-6.5,-9.1,-11.6
2040,-13.5,-11.3,-5.4,-5.5,1.5,9.4,16.5,9,4.4,-5.2,-12.1,-22.2
2041,-23.1,-11.2,-9.7,-10,3.8,15.7,12.2,10.9,7.1,-0.9,-6.1,-20.8
2042,-13,-11.4,-13.3,-5.9,6.2,15.6,15.3,10,5.1,-2.7,-9.6,-18.8
2043,-16,-13.3,-13.7,-7.7,5.3,16,14.1,11.3,3,-5.9,-14.2,-17
2044,-15.6,-16.4,-13.9,-7.4,1,9.3,13.8,9.9,4.6,-5.5,-12.3,-16.1
2045,-17.6,-8.8,-11,-6.3,1.6,11.1,11.8,12.6,6.3,-7.3,-10.9,-11.9
2046,-16.3,-19.9,-10.3,-4.1,3.3,13.8,16.7,10.6,4.7,-3.7,-12.3,-17.8
2047,-22.5,-14.1,-5.4,-8.2,2.9,12.2,10.9,11.8,7.8,-2.4,-8.4,-11.8
2048,-15,-8.1,-8.5,-5.7,6.1,12.8,12.1,12.1,4.5,-6.1,-11.9,-11.4
2049,-12.2,-21.2,-10.8,-4.7,4.3,11.3,14.4,9.8,4.3,-4.3,-9.1,-20.4
2050,-16.2,-16,-11.5,-5.8,3.2,9.9,16.5,14.3,5.5,-4.4,-9.8,-13.5
2051,-16.6,-12.8,-12.5,-6.7,6.3,17.4,15.2,9.3,3.6,-3.8,-5.7,-16.1
2052,-11.1,-19.3,-15.6,-8.1,-0.1,11.8,14.4,9.9,6,-5.2,-13,-19.4
2053,-18.7,-12.4,-17.6,-7.8,4.6,9.9,13,13.6,4.9,-5.6,-9.4,-9.9
2054,-16.1,-16.5,-15.9,-0.2,4.7,13.6,17,9.6,3.7,-6.8,-12.3,-15.5
2055,-16.4,-12.3,-4.6,-1.8,5.3,12.2,13.2,10.7,5.2,-5.1,-11.6,-21.2
2056,-25,-14.2,-7.8,-8.4,2.3,8.8,13.8,13.6,4.6,-4.3,-11.2,-14.1
2057,-9.6,-9.4,-6.7,-8,6.1,16,14.2,13.5,4.7,-4.6,-12.1,-19.2
2058,-22.7,-20.3,-12.2,-6.3,6.4,14.8,15.5,10.8,5.3,1,-9,-18.8
2059,-22.9,-8.8,-7.1,-1.8,6.1,13.7,13.5,12.8,4,-1.5,-10.7,-12.1
2060,-23.3,-20.7,-12.1,-4.2,2,8.2,13.7,12.8,1.9,-3.5,-10.7,-16.8
2061,-13.4,-21.6,-8.9,-7.5,4.1,12.9,11.5,8.8,5.1,-5.2,-8,-14
2062,-19.8,-10.6,-13.2,-6.7,2.7,9.7,16.8,15.1,6.5,-7.7,-17.8,-16.4
2063,-12.1,-10.1,-7.7,-1.9,7.1,13,14,15.8,7.3,-2.7,-7.3,-13.6
2064,-9.3,-16.7,-10.5,-5.6,4.7,15.7,15.8,9.3,4.3,-3.5,-11.4,-18.9
2065,-18,-9.5,-15.2,-4.8,4,11.1,13.8,11.6,5,-3.8,-10.9,-23.9
2066,-23.7,-19.1,-13.7,-7,1.3,10.8,12.9,11.2,4.9,-2.9,-5.3,-11.6
2067,-10,-14.2,-8.6,-5,5.7,12.4,15.7,9.1,2.7,-6.5,-7.4,-21.1
2068,-11.7,-10.6,-14.6,-8,2.6,11.1,15.3,12.8,6.5,-5,-7.2,-15.2
2069,-18.4,-14,-5.9,-1.6,8.3,16.2,13.3,10.8,6.1,-2.4,-6.9,-14.1
2070,-20,-15.4,-9.1,-6.7,7.4,15.6,11.6,12,4.5,-4,-14,-19.7
2071,-9.7,-9,-9.2,-8.3,5.6,13.8,18.1,13.3,6.2,0.8,-5.7,-9.7
2072,-15.1,-15.4,-11.7,-4.8,3.1,14.2,16.8,12.2,6.4,-4.7,-3.3,-18
2073,-9.6,-11.3,-10.5,-0.1,10.2,16.9,18.9,16,8.5,-1.1,-9.5,-12.9
2074,-13.4,-9.9,-6.3,-5,6.8,14.3,17.1,15.5,7,-1,-12.2,-14.3
2075,-10.7,-5,-2.4,-3.4,7.7,17.7,16.2,12.2,6.4,-2.6,-8.7,-12.6
2076,-15.1,-15.9,-13.3,-2.4,6.4,14.8,12,10,2.2,-2.3,-6.1,-9.5
2077,-12.4,-7.1,-6.8,-4,5.8,16.7,15.4,14.9,7.4,-3.5,-8.7,-17.6
2078,-17.2,-13.4,-17.9,-6.2,8.9,16.6,14.9,13.3,5.9,-2.1,-7.3,-16.4
2079,-11.7,-8.4,-10.9,-6.4,7.7,15.5,15.4,11.1,6.1,-5.5,-11,-13.4
2080,-20.4,-17.6,-14.6,-7,3.9,13.2,14.3,8.8,6.9,-5.7,-14.7,-20.4
2081,-20.4,-12.7,-12.1,-3.2,4.8,16.1,13.4,13,3.5,-5.6,-9.8,-19.7
2082,-15.4,-9.2,-10.2,-3,5.3,11.2,12.7,10.6,5.8,-5.3,-10.4,-18.9
2083,-19.5,-7.4,-11.8,-3.9,6.5,13.3,16.6,14.9,8.2,1.8,-7.3,-17.4
2084,-22.7,-13.9,-6.8,-3.5,2.6,12,15.1,10.7,5.7,-5.6,-7.2,-14
2085,-20.2,-11.5,-6.3,-2.6,6.4,12.8,13.6,13.1,5,-6.2,-7.8,-8
2086,-12.5,-4.4,-8.2,-3.3,5.3,16.6,18.1,16.5,7.5,-1.8,-6.7,-12.6
2087,-20,-5.5,-9.5,-2.6,7.8,17.9,16.1,13.7,8.9,0.2,-4.2,-5.7
2088,-9.7,-14.2,-6.7,-5.2,6.3,12.9,16.9,17.9,7,0.9,-10,-17.6
2089,-15.9,-7,-6.7,-0.6,8.5,19,14.6,14.5,7.2,0.1,-7.5,-7.9
2090,-9.9,-4,-7.4,-6.5,9.1,18.4,14.8,14.6,7,-4.1,-12.4,-14.9
2091,-9.2,-10.5,-11.4,-3.5,7.8,14.9,17.6,12.3,6.9,-1.8,-12.1,-11.3
2092,-10.8,-6.1,-2.3,-2.9,8.5,17.5,15.5,13.4,9.5,-2.5,-9.6,-18.3
2093,-21.4,-20.8,-8.8,-3.6,4.8,16.9,15,12.5,4.5,-4.6,-9.2,-9
2094,-13.7,-12.4,-6.6,-6.4,8.2,15.1,14,11.4,5.7,-1.1,-9.5,-13.5
2095,-14,-4.1,-10.2,-2.7,4,16.7,13.6,13.7,4.1,-2.9,-4,-18.1
2096,-11.3,-11.9,-16.6,-6.2,6.5,11.8,12.1,10,8.1,-3,-11.1,-21.2
2097,-12.2,-17.9,-8.4,-5.1,5,13.6,15.2,13,6.7,-4.6,-11.4,-25.5
2098,-18.1,-6.8,-13,0.6,6,14.2,12,12.9,6.4,-2.6,-7.2,-7
2099,-12.8,-14,-6.6,0.3,6,15.6,13.3,12.4,6,-0.7,-7.1,-12.1
2100,-9.6,-13.4,-6.9,-1.4,8.6,15.4,14.7,12.9,6.7,-5.4,-11,-11.4
