"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2043,-26.2,-18.1,-10.6,-7.8,2.9,10.1,13.1,13.5,7.4,-1.9,-5,-13.4
2044,-26.7,-19.4,-14.5,-8.1,0.1,12,13.6,10.9,6.6,-6.7,-13.8,-17.6
2045,-17.9,-21.5,-17.5,-5.7,1.7,10.5,13.5,10,5.3,-8.5,-17.7,-17.1
2046,-19.4,-16,-8.7,-10.5,-0.3,7.3,11.8,11.1,5.9,-4.9,-11.9,-25.1
2047,-21.6,-21.5,-20.7,-10.4,-0.4,10.5,15,12.5,6.4,-1.8,-4.2,-12
2048,-13.9,-13.5,-10.2,-3.6,5.8,11.9,16.4,15.1,6.9,-0.9,-11.8,-11.9
2049,-16,-19.7,-11.5,-2,1.1,12.4,15,12.9,9,-6.3,-8.8,-13.8
2050,-18.4,-22.2,-14.2,-9,1.5,8.3,14.2,13.5,4.4,-4.8,-9.6,-16.4
2051,-17,-12.2,-9.2,-7.8,1.4,8.8,14,9.7,4.9,-2.1,-7.9,-13.7
2052,-17.7,-23.6,-18.3,-9,-1.1,11.2,15.2,14.8,9.4,-2.7,-6.1,-16.1
2053,-12.2,-15.1,-13.2,-4,1.9,9.9,15.1,15.2,8,-5.6,-11.2,-21.9
2054,-16.5,-16.3,-13.2,-7.4,1,11.7,12.9,12.1,8.1,-6.1,-14.1,-16.4
2055,-21.3,-10.3,-10,-8,1.9,11.9,18.6,14.8,7.8,-1.2,-8.1,-13.5
2056,-16.8,-17,-17,-5.2,5,11.5,16.9,16.2,6.4,-2.8,-6,-13.1
2057,-15.4,-14.4,-11.1,-3.8,7.4,12.8,15.9,13.8,10,0.4,-4.6,-10.5
2058,-13.7,-13.3,-18.4,-8,2.1,11.2,15.3,15.8,7.7,-2.2,-10.2,-12.3
2059,-21.5,-15.5,-15.1,-7.3,1.8,9.2,14.1,13.3,6.2,-0.6,-11.9,-10.3
2060,-16.3,-14.2,-17.1,-8.3,3.2,10.1,15.4,13,5.3,-2.9,-5.1,-10.3
2061,-14.4,-11.1,-8.7,-5.4,5.9,12.1,15.6,11,8.3,-2.5,-12.1,-11.1
2062,-18.6,-18.1,-13.2,-6.8,1.3,11.4,17.3,12.9,7.1,-2.8,-8.7,-12.5
2063,-16.9,-11.9,-10.3,-5.9,1.3,12.1,16.6,13.1,8.9,0.8,-5.3,-12.6
2064,-20.5,-14.9,-11.3,-7.8,4.3,10.1,15.6,16.1,8.7,-2.2,-6.7,-13.5
2065,-12.3,-12.6,-8.4,-4.7,0.7,12.9,18.4,16.8,9,0.7,-2.1,-13.6
2066,-10.3,-16.6,-8.3,-6.4,0.2,13.7,17.8,12.4,8,-1.8,-2.9,-9.6
2067,-10.2,-12,-9.8,-2.2,4.3,13.4,14.9,13.3,8.7,-0.5,-2.1,-12
2068,-13.3,-12.6,-10.1,-3.6,4.6,12.9,18,17.4,10.5,0.2,-7.7,-13
2069,-12.6,-9.2,-9.5,-3.6,7.1,12.3,19.3,16.3,10.8,0,-2.9,-8.1
2070,-8.7,-17.6,-11.6,-6.2,6.8,12.1,15.1,17.8,12.5,-1.4,-5.4,-10.9
2071,-10.7,-9.4,-9.2,-5.7,5.4,12.7,19.4,14.6,8.4,-2.8,-7.9,-11.7
2072,-14.1,-13.7,-13.4,-6.1,3,14.4,19.6,15.1,9,-2.6,-6.1,-10.8
2073,-8.5,-12.5,-10.8,-6.8,1.2,12.8,17.8,14.3,10.7,0.2,-4,-10.7
2074,-10.8,-15.1,-8.8,-4.4,4.6,13.4,15.8,14.9,7.6,0,-2.5,-13.3
2075,-13.2,-12.4,-9.2,-3.9,5.8,13.7,19.7,16.2,9.3,-3.5,-6.9,-13.1
2076,-11.9,-17.5,-15,-4.8,3.1,13,20.3,15,9.2,-2.3,-6.5,-12.5
2077,-11.9,-11.7,-11.5,-5.9,4.8,13.6,17.2,15,10.2,-1,-2.7,-11.4
2078,-11,-15.8,-14.1,-3.6,5.4,13.8,19,13.6,8.9,2.7,-4.3,-8.9
2079,-12.8,-20.2,-16.8,-3.7,4.7,11.3,19.3,16.4,10.7,-1.3,-5.3,-10.8
2080,-14.5,-13.2,-9.1,-3.1,6.3,12.9,18.8,16.7,8.9,2.1,-3.9,-8.4
2081,-11.9,-12.3,-11.5,-3.3,4.9,10.4,15.3,14.9,9.8,-1.7,-2.3,-10
2082,-11.9,-9.1,-10.9,-6.6,2.9,13.2,18.2,16.4,8.9,0.8,-2.5,-10
2083,-10.5,-11.4,-10.5,-2.1,5.1,13,16.3,15.4,9.7,0.3,-3.6,-8.1
2084,-12.1,-12.7,-8.3,-4.4,4.5,12.2,15.7,11.8,8.3,-1.2,-5.5,-9
2085,-14.3,-15.6,-9.9,-5,7.8,14.3,16.9,14,10.2,0.2,-3.5,-8
2086,-13.3,-12.8,-11.3,-6.4,3.4,14.1,18.9,14.9,10,1.5,-4,-13.4
2087,-9.6,-18.7,-12,-7.4,4.4,13.7,18.4,16.8,10,-1.5,-6.1,-12.9
2088,-12.5,-16.3,-13.2,-6.4,2.9,12.9,16.5,15.9,8.4,0.4,-1.9,-6.8
2089,-6.5,-10.1,-7.3,-4.2,2.2,11,21,18.9,10.7,-2.1,-2.8,-9.4
2090,-9.5,-10.6,-7.1,-5.8,1.9,15.1,16.2,16.4,11.2,2.4,-1.8,-10.3
2091,-11.2,-10.3,-6.6,-6.3,0.8,8.4,15,16.2,8.4,-2.3,-8.1,-9.2
2092,-5.3,-9.8,-5.6,0.9,7.1,15.4,19.9,18.4,11.3,-0.5,-3.6,-8
2093,-9,-7,-6.1,-0.2,8.2,14.7,20.2,17.5,12.5,1.8,-3.1,-9.5
2094,-12.1,-12.1,-8.6,-5.4,3.9,13.3,19.9,15,9,0.8,-4.8,-9.6
2095,-12.6,-11.2,-15.3,-7.7,3.9,13.5,18.4,15.4,7.7,-0.8,-4.4,-8.5
2096,-11.1,-12.4,-9.6,0.4,5.3,14.4,20.2,17.6,10.6,-0.2,-2.8,-9.9
2097,-10.2,-12,-6.6,-1.4,7.7,14.1,21.7,16.7,11.2,3.5,-1.6,-6.6
2098,-6.2,-7.4,-6.4,-1.6,5.2,15.6,20.8,18.7,12.6,3.7,-0.6,-7.7
2099,-4.6,-7.7,-7.1,-2.2,6.7,15.3,18.7,17.4,12.7,0.4,-4.2,-10.5
2100,-13.6,-11.8,-5.8,-1.2,10.1,14.9,19.6,17.7,10.1,1.9,-4.4,-11.2
