"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2027,-28.5,-18.4,-16.8,-5.7,5.5,10.4,14.2,11.3,4.4,-4.8,-8.9,-15.3
2028,-12.8,-11.8,-10.5,-4.8,2.1,11.2,14.4,12.3,4.8,-6.6,-11.4,-20.5
2029,-23.5,-14.4,-16.1,-7,2.6,10.9,14.1,11.7,3.7,-7.7,-14.6,-9.5
2030,-21.4,-9.8,-17.2,-5.7,2.5,10.2,13.8,9.2,1.3,-7,-13,-20.8
2031,-20.9,-17.6,-16,-6.3,7.2,11.1,16.3,14.3,3.5,-6.2,-14.7,-17.9
2032,-20.2,-15.1,-9.4,-4,2.9,14.9,16.5,12.8,7,-0.7,-8.6,-10.8
2033,-17.6,-18.6,-9.7,-1.9,-0.2,11.7,16.5,12.9,3.8,-7.9,-15.2,-18
2034,-20.4,-17,-13.2,-2.8,1.2,9,15.7,12,7.1,-1.9,-9.8,-14.6
2035,-16.3,-8.9,-14.8,-2.9,3.2,11.1,14.6,12.1,4.1,-8.5,-11.9,-12.7
2036,-22.2,-20.9,-10.2,-2.9,6.8,12.6,14.1,11.2,4.5,-5.8,-6.6,-16.1
2037,-16.6,-17.1,-12.3,-5.6,3.4,12.8,15.6,10.5,4.6,-3.2,-13.4,-16.6
2038,-18.1,-17.1,-11.2,-1.4,6,13.4,14.3,13.8,5.5,-2.1,-15.3,-13.6
2039,-18.7,-12.2,-10.9,-2.8,5,8.3,12.9,9.4,7.6,-2.3,-9.1,-16
2040,-15.7,-11.2,-10.4,-3.4,2.7,12.9,14.9,13.7,8.6,-2.5,-9.4,-20
2041,-16.9,-19.9,-14.4,-9,0.6,8.1,14.2,12,2.1,-10.6,-12.2,-15.1
2042,-14.6,-12.7,-12.2,-5.3,4.6,10.1,13.1,10.1,3.2,-6.7,-16.7,-17.9
2043,-20.3,-22.4,-10.1,-3.3,1.7,9,12.3,9.5,4.3,-6,-14.2,-20.2
2044,-19,-22,-9.2,-7.5,-1.2,9.2,16.2,12.4,4.2,-5.4,-13.6,-19.3
2045,-12.3,-13.5,-9.7,-3.9,3.8,11.2,14,11.8,5,-1.1,-10.8,-15.6
2046,-18.3,-14.9,-11.8,-3.3,7.8,13.4,15.8,13.5,8.4,-6.6,-14.3,-15.1
2047,-18,-14.6,-13.9,-5.4,7.5,12.2,15.6,13.6,6.4,-7.9,-10,-13.6
2048,-17.7,-18.5,-13.5,-10.8,0.1,10,13.8,11.4,3.2,-6.3,-16,-18.1
2049,-13.6,-13.4,-13,-6.1,4.8,12.3,14.9,12.2,5.6,-3.9,-5.7,-12.8
2050,-19.2,-15.6,-6.7,-4.4,7.4,14.4,16.1,11.9,7.2,-4.4,-15.8,-15.9
2051,-16,-10.6,-10.7,-1.2,8.8,12.4,15.5,15,6.9,-5.7,-16.9,-18.9
2052,-21.9,-13.2,-8.4,-2.6,6.2,12.4,13,11.8,7.1,-6,-11.4,-9.8
2053,-21.9,-13.5,-9.2,-2.5,4.2,12.5,17,10.5,6,-4.1,-10.5,-10.6
2054,-13.9,-13.9,-12.5,-4.7,2.6,7.8,12.6,8.3,6.3,-7.2,-14.7,-12.9
2055,-13.9,-19.1,-13.7,-10.7,1.1,8,12.9,11.9,4.6,-4.6,-7.5,-15.5
2056,-18.5,-10,-8.9,-1.6,1.8,10.6,16.3,14.3,4.1,-5.7,-12.8,-18.9
2057,-19.6,-16.6,-18.7,-4.9,4.8,10,11.8,10.4,6.6,-4.5,-17.7,-17.1
2058,-15.6,-10.8,-7.2,-0.3,5.3,11.6,14.9,15,7.2,-4.5,-8.4,-14.3
2059,-11.9,-10.1,-11.9,-3.2,7.1,13.8,16.9,14.7,7.4,-3.9,-6.4,-16.1
2060,-21.3,-21.4,-15.5,-1.5,6.3,11.3,11.6,9.7,6,-5.9,-6.2,-14.7
2061,-13,-14.6,-12.2,-8.9,6.9,10.6,14.2,11.5,6.1,-2.3,-8.3,-17.9
2062,-12.7,-9.6,-7.4,0.3,6.2,13.3,14.7,13.5,5.5,-3.9,-8.9,-15.7
2063,-15.3,-21,-13.9,-5,6.6,12.2,17,13.3,7.5,-4.6,-14.6,-14.8
2064,-10.3,-15.8,-10.2,-3.5,3.4,12.8,16.5,13.9,7.7,-6.4,-10.5,-17.2
2065,-16.7,-21.4,-13.3,-5,7.7,13,12.3,9.3,3.1,-4,-10.7,-13.8
2066,-15.3,-15.5,-12.6,-8.1,5.3,12.8,15.3,11,3.4,-2.8,-9.1,-16.5
2067,-17.8,-14.9,-12.9,-1.9,2.8,9.2,14.5,12.4,4.7,-7.9,-15.9,-21.3
2068,-19.2,-13.1,-8.3,-2.7,8.1,11.8,15.1,14.9,5.8,-4.8,-10.4,-15
2069,-11.8,-10.7,-12.7,-4.9,2.9,10.3,16.1,14.4,8.4,-2.9,-3.9,-17.7
2070,-16.5,-6.6,-7.6,-10,5.9,12.6,17,13.4,4.1,-4.6,-5.7,-17.5
2071,-10.9,-9.8,-9.4,-0.3,6.5,14.8,13.6,13.4,7.3,-8,-9.7,-10.1
2072,-17.1,-21.7,-19,-3.5,5.6,12.9,17.3,12.1,4.1,-6.2,-10.2,-12
2073,-15.2,-10.2,-10.5,-1,4.2,11.8,11.7,14.7,7.3,-0.7,-7.2,-14.6
2074,-13,-9,-13.2,-1.1,7.5,13.9,16.8,12.6,3,-1.2,-8.6,-13.5
2075,-19.2,-8.3,-7.5,-3.7,3.8,11.4,14.9,14,5.7,-6.5,-16.6,-15
2076,-19.2,-15.6,-16.1,-10.1,1,14.5,15.3,10.8,4.7,-1.1,-14.1,-13.6
2077,-14,-10,-10.8,-2.6,2.5,12.4,14.9,11.5,6.6,-8.6,-12.2,-14.4
2078,-14.3,-15,-10.8,-6,4,13.4,17,12.9,9,0.3,-8.9,-11.2
2079,-19.6,-12.3,-10,-5.6,7.9,13.9,15.8,14.1,5,-1,-6.9,-11.8
2080,-21.1,-19.5,-14.2,0.3,6.3,13.3,16.5,9.2,4.6,-4.7,-8.6,-12.4
2081,-14.8,-11.7,-6.4,-6.8,3,12.6,15.4,13.4,7.2,-4.9,-7.3,-12.2
2082,-17.8,-12.5,-8.9,-4,8.8,13.7,17.8,12.6,5.8,-4.3,-9.5,-13.2
2083,-13,-16.5,-11.7,-6.7,2.4,10.4,14.1,13.4,6,-6.8,-12.6,-11.5
2084,-19.8,-11.4,-8.4,-1.3,8.4,13,17.4,12.7,7.6,-5.6,-11.2,-11.5
2085,-12.8,-16.4,-10.8,-0.5,8.9,12.5,15.5,12.1,5.4,-2.8,-5.5,-9.6
2086,-15.7,-14.3,-15.8,-5.4,7.8,13.3,17,11.1,9.1,-0.4,-10.9,-13.6
2087,-14.2,-10.5,-8.2,-1.7,6.3,13.4,16.4,16.6,8.3,-2.3,-8,-16.1
2088,-11.5,-8.1,-9.2,-3.6,4.9,15.1,18.5,14.1,8.6,-0.3,-13.6,-12.3
2089,-15.7,-9.1,-8.7,-2.7,6.2,14.4,17.5,16.3,6.8,-3.4,-5.8,-17.5
2090,-15.5,-10.3,-3.7,1.5,10.4,16.7,15.7,13.9,9.7,0.9,-7.9,-11.9
2091,-10.6,-10.3,-5.8,-0.3,10.2,15.1,14.5,13.3,7.2,-3.3,-8.1,-9.6
2092,-8.5,-13.5,-8.8,-4.5,8.5,15.3,15.7,11.8,6.4,-1.4,-9.4,-13.7
2093,-14.5,-19.5,-13.2,-2.7,5.8,13.1,15.9,10.4,4.6,-4.4,-9.8,-17.6
2094,-18.8,-8.7,-7.2,-1.8,3.5,9.8,12.9,12.6,6.5,-3.2,-13.4,-11.1
2095,-18.5,-13.1,-6.4,-4.6,8.7,12.2,17.1,11.4,8.1,-4.7,-8.6,-9.6
2096,-12.8,-10.1,-6.5,-4.3,7.4,11,11.8,10.4,3.7,-6.1,-14.8,-18.3
2097,-14.2,-17.1,-7.1,-5.1,1.5,13.2,16.7,12,3.7,-5.1,-12.5,-15.2
2098,-15.1,-7.6,-8.8,0.5,9.5,15.1,15.3,12.3,7.6,-3.8,-7.3,-11.8
2099,-9.5,-10,-8.3,-2,5.3,15.6,16,12.2,5,-6.8,-12.8,-17.6
2100,-13.1,-14.5,-10.1,0.1,4,12.3,13.8,12.4,6.6,-2.4,-8.2,-16.7
