"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2074,-15.4,-8.1,-5.5,2.7,12.3,17.7,18,15.4,7.3,0.6,-7.4,-19.4
2075,-19.8,-10.1,-9.1,-4.9,6,17.2,19.4,14.6,10.1,-1.1,-6.7,-12.2
2076,-11.7,-9.1,-6.2,4,8,14.9,16.9,17.2,10.6,0.5,-7.2,-16.3
2077,-20.5,-8.7,-1.8,-1.9,9.5,17.9,19.9,16,10.8,2.3,-6.5,-10.1
2078,-11.8,-10.9,-2.2,1,5.8,14.3,15.7,13.6,8.4,2.5,-7.4,-16.5
2079,-16.9,-15.7,-4.4,3.3,10.7,16.1,16.7,14.9,10.7,-3.4,-3.3,-19.6
2080,-18.8,-11.6,-7.4,2.4,11,17.8,19.6,15.5,7.9,-1.9,-5.6,-9.2
2081,-21.5,-16.5,-10.3,3.5,10.2,14.6,15.8,13.6,10.2,0.2,-7.9,-17.9
2082,-16.1,-15.2,-6.6,3.3,11.4,16.2,17.4,14.2,6.8,1.1,-2.5,-14
2083,-13.6,-7.1,-5.2,0.8,9,17.1,18.9,15.6,12.3,-0.6,-13.5,-11.2
2084,-10.8,-10.7,-10.8,3.1,8.6,15.1,14.8,16,7.5,-2.9,-8.5,-13.9
2085,-9.4,-6,-11.4,1.3,9.1,15.2,19.6,13.9,8.6,0.7,-11,-12.9
2086,-14.9,-11.7,-3.7,2.5,8.3,15,18.3,12.9,9.2,-0.2,-5.2,-11.6
2087,-13.4,-13.3,-8.6,4.1,8.7,18.4,18.5,16.3,9.3,1.7,-4.3,-8.8
2088,-13.7,-13.2,-8.5,-1.9,8.2,17.6,19,15.2,8.8,0.2,-5.6,-10.2
2089,-12.7,-10.1,-8.2,3.2,11.7,16.7,17.5,15.7,9.8,3.9,-10.1,-15.7
2090,-20.6,-14.3,-11.4,-0.7,8.9,18.2,19.1,16.1,11.7,1.1,-7.5,-17.8
2091,-19.9,-12.9,-8.2,3.3,11,15.1,18.9,15.6,7,0.3,-9.3,-9.7
2092,-14.4,-9.5,-9.8,-1.1,11.6,14.5,17.9,15.5,9.2,4.4,-6.7,-12.7
2093,-14.7,-11.9,-8.1,3.7,9.1,15,18.2,17.5,12.6,1.5,-3.3,-12.3
2094,-14.8,-16.8,-2.6,2.8,9.9,16.7,17,15,11.6,0.5,-5.3,-10.1
2095,-13,-4.7,-9.1,-2.4,8.7,12,14.9,13.3,7.8,-1.4,-12.3,-10.4
2096,-14.6,-19.2,-8.9,1.5,7.3,15.9,18.1,17.2,9.8,0.3,-7.8,-12.7
2097,-12.3,-6.7,-8.4,4.7,11.6,17.3,19.9,17.6,10.4,-1.9,-4.3,-13.4
2098,-13.1,-5.3,-5.1,1.7,6.9,13.7,18.7,14.8,6.7,-3.2,-8,-19.3
2099,-22.3,-11.1,-2.1,5.5,9.3,16.5,18.9,12.3,7.6,-4.7,-6.5,-10.6
2100,-15.1,-6,-0.9,7,11.1,16.3,18.4,13.6,10,-0.5,-10.5,-11.4
