"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec"
1922 -16 -17.1 -14.3 -2.1 4.1 10.9 12.8 10.5 4.6 -2.6 -13.8 -17
1923 -20.9 -13.5 -11.9 -2 6.6 12.7 15.2 14.3 6.4 -0.4 -10.5 -22.2
1924 -18.5 -19.6 -5.9 -7.8 6.1 12.5 12.9 11.1 5.2 -8 -10.4 -18.3
1925 -26 -21.7 -11 -1.8 7.2 12.5 13.8 12.7 7.2 -0.3 -11.5 -18.6
1926 -10 -17.5 -5.1 1.3 7.3 14.3 14.8 12.7 8.1 -2.1 -9 -19.8
1927 -16.5 -16 -14.3 -7 6 13.2 15.3 11.7 4 -6.9 -19.7 -19
1928 -14.9 -11.9 -15.4 -2.4 6.6 12.6 13.9 11.1 4.8 -5.2 -10.3 -14.5
1929 -12.3 -12.1 -15.6 -3.5 6.2 13.1 13.6 10.9 8.8 -3.9 -8.8 -19.4
1930 -15.3 -25 -13.5 -3.4 6.5 12.4 14 12 5.3 -4.7 -16.5 -14
1931 -14.6 -13.1 -11.5 -3.3 4.6 12.2 13.3 11.3 5.5 -5.8 -12.1 -19.1
1932 -23.8 -24.6 -9 -0.2 6 11.5 13.8 10.5 4.8 -3.3 -18.7 -17.8
1933 -25.9 -19.1 -13 -0.9 6 10.5 13.6 11.2 4.9 -6.9 -12.4 -26.1
1934 -27.8 -11.5 -11 -0.4 5.8 12.3 13 11.7 6.8 -2.5 -13.2 -14.7
1935 -19.8 -13.6 -11.5 -1.6 4.9 12.3 14.8 10.4 5.5 -4.9 -14.1 -21.4
1936 -17.3 -20.7 -11.9 -1.8 7.1 15.1 14.3 12.9 5.7 -2.5 -11.6 -21.4
1937 -10.2 -20.1 -13.2 -4 4.6 13.2 14.4 10.7 7.4 -1.5 -10.2 -18.7
1938 -22.3 -20.8 -11.1 0.6 6.5 11.9 13.8 11.8 7.7 0.1 -11 -16.2
1939 -20.6 -16.3 -14.1 -0.9 5.3 12.9 14.5 11 5.2 -6.7 -17.3 -14.7
1940 -14.3 -14.7 -10 4.3 8.1 13.6 15 12.5 6.7 -2.9 -11.6 -15.6
1941 -19.8 -11.3 -9.2 1.4 6.6 13.7 13.5 13.3 6.1 -5.1 -15.8 -18.3
1942 -13.2 -10.5 -12.3 0.1 8.6 13.4 14.8 12.7 8.3 -3.3 -17.1 -26.1
1943 -24.7 -13.5 -10.6 -1.5 7.3 14.1 14.4 11 6 -2.4 -8.9 -14.7
1944 -17.6 -11.1 -12.1 -3.8 6.9 13.3 15.2 11.3 5.5 -2.6 -12.9 -15.2
1945 -12.2 -13.9 -12.4 -4.3 3.9 11.5 14.2 11.2 5.9 -4.4 -18.3 -17.3
1946 -16.1 -17 -16.4 -3.5 6.6 13.8 15.5 10.8 5.6 -1.5 -16.7 -24.8
1947 -26.4 -15.6 -10.2 -1.7 7.2 12 15.2 10.4 4.9 -4.7 -9.5 -13.7
1948 -16.6 -18.9 -13.1 -3.8 5.8 13.2 13.5 9.9 4.2 -4.9 -17.3 -22.9
1949 -18.4 -21.3 -6.6 -5.6 4.4 9.9 14 12 8.1 -3.2 -8.5 -20.9
1950 -17.1 -25.1 -7.9 -1.7 6.4 12.6 15.2 13.4 7.2 -3.8 -15.7 -17.7
1951 -24.2 -18.9 -16.8 0.3 7.8 12.6 14.9 13 6.7 -5.7 -9.4 -19.1
1952 -23.3 -17.3 -12 -3.6 3 12 14.2 11.2 4.9 -2.3 -7 -17
1953 -23.8 -15.8 -13.4 0.8 8 14.3 15.7 12 6.4 -5.4 -13.8 -16.8
1954 -21.9 -23.9 -10.1 -3.1 8 12.8 13.7 12.5 5.9 -1.8 -9.4 -25.1
1955 -14.9 -21.3 -11.1 -5.4 5.8 11.1 14.8 10.5 5.8 -6.1 -19.7 -20.7
1956 -23.9 -21.7 -12.9 -2 6.7 12.1 14.7 11.8 5.2 -8.5 -18.5 -26
1957 -14 -18.2 -8.5 0.1 7.4 15 14.7 14 6.3 -2.1 -8.2 -23
1958 -17.1 -15.8 -7.6 0.7 6.8 14.5 15.3 12.4 5.8 -8.1 -14 -18.4
1959 -22.1 -12.2 -19 -3.9 6.7 13.9 12.5 11.7 5.7 -5.6 -12.1 -20.8
1960 -17.3 -13.5 -13.3 -4.9 8.6 11.9 14.5 11.4 4.7 -4.5 -15.2 -11.8
1961 -15.2 -19.8 -16.4 -4 7.6 12.4 13.6 11.3 6.2 -7.1 -15.9 -26.1
1962 -18.6 -12.8 -12.1 -2.1 4.8 12.6 15.7 12.8 4.6 -3.2 -13.3 -18.3
1963 -13.9 -15.4 -12.2 -3.4 7.4 10.8 14.2 11.6 7.1 -5.1 -19.9 -13.5
1964 -20.9 -17.5 -16.5 -4.6 2.5 13 14.4 11.8 6.4 -3.4 -13.4 -26.7
1965 -21.3 -23.1 -3.4 -1 4.1 11.1 13.6 10.8 7.8 -9.6 -12.4 -21.5
1966 -23.6 -18 -17.3 -3.7 4.4 13.5 14 11.2 7 -5.5 -13.5 -21.7
1967 -20.7 -18 -9.2 -0.4 6.4 13.3 14 12.4 6.5 -5.6 -10.7 -17
1968 -19.2 -18.2 -9.3 -2.9 6.6 12.6 16 13 4.6 -6.2 -13.7 -23.5
1969 -24.1 -18.8 -9.7 0.8 8.1 14.6 13.6 8.9 7 -1 -15.7 -12.1
1970 -23.7 -12.3 -7.2 -2.1 7.5 12 14 11.4 3.6 -8.4 -10.8 -20
1971 -28.6 -19.7 -17 -4.2 5.1 13.7 14.3 11.8 5.8 -5 -15.6 -17.8
1972 -23.4 -21.5 -18.3 -7 5.8 12.3 15.9 13.5 4.8 -3.3 -12.6 -17.4
1973 -24.2 -17.6 -12 -0.6 7.1 12.7 14.2 11 6.7 -5.5 -16.7 -17
1974 -21.8 -24.1 -12.7 -1.2 7.6 12.1 14.7 13.3 8.4 -6.8 -15.5 -22
1975 -23 -19.4 -11.4 -3.6 6.9 12.3 15.4 11.9 5.6 -5.9 -19.5 -23
1976 -20.5 -23.5 -12 -1.3 6 12.5 14.7 13.2 6.7 -5.4 -8.9 -17.6
1977 -9.8 -11.3 -14.8 -4.7 5.9 13.1 15.6 15.1 7.1 -3.9 -18.5 -20.5
1978 -13 -13.8 -9.3 0.3 7.8 11.3 15.3 13.4 7.3 -5.7 -9.9 -13.9
1979 -14.9 -25.8 -9.5 -0.6 8.3 12.1 15 14 7.4 -1.1 -6 -22.4
1980 -20.9 -11.1 -8.1 0.5 8 12.3 14.5 11.1 4.9 -2.6 -11 -26.8
1981 -7.2 -14 -4 -1.3 9.6 12.4 13.5 11.5 5.2 -3.6 -11.8 -18.3
1982 -22 -17.3 -10.2 -3.9 5.1 12.7 14.7 11.9 7 -9 -14 -15.4
1983 -21.1 -15.7 -10.4 0.2 7.3 13.5 15.1 10.7 3.7 -6.7 -10.6 -15.4
1984 -18.3 -23.7 -6.7 -3.7 5.5 13.7 14.2 10.8 6.8 -5 -15.7 -16.4
1985 -8.7 -20.7 -9.9 -8.5 5.4 11.5 15 11.5 5.6 -7.8 -16.2 -10.1
1986 -16.1 -14 -13.6 -6 5.9 13.4 14.8 10.9 6.7 -4.5 -14.5 -11.1
1987 -14.8 -15.1 -10 -1.9 7.1 13.1 15.3 12.9 5.3 -1.5 -12.9 -17.9
1988 -15.9 -14.7 -9 -0.8 8.3 13.8 16 12.2 5.8 -8 -17.4 -13.5
1989 -27.4 -12.2 -12.2 1.1 6.3 13.2 15.8 13.9 7.9 -4.4 -18.3 -13.6
1990 -20.6 -27.1 -8 2.2 9.4 14 16.3 13.5 6 -5.3 -17.7 -18.8
1991 -16.8 -16.8 -10.3 0.5 8.5 14.5 14.3 11.4 8.1 -4.3 -14.7 -17.4
1992 -16 -19.6 -9.6 -2.7 4.2 13.7 15.8 12.2 2.7 -7.8 -11.4 -18.7
1993 -17.1 -13.8 -7.6 2.7 9.3 14.2 16.8 12.3 5.7 -2 -11 -13.4
1994 -15.3 -17.4 -11.8 0.2 8.5 12.9 15.9 13.5 5.8 -6.2 -16.4 -18.8
1995 -17.4 -14.7 -14.1 3 9.9 13.5 15.2 12.1 9.2 -4.3 -15.8 -17.9
1996 -22.1 -17.6 -7.6 -1.4 7.8 13.2 15.3 10.9 4.4 -9.9 -15.2 -21.2
1997 -20.7 -10.7 -13 -0.2 8.2 14.6 16.4 13.7 8.6 -8 -9.6 -17.9
1998 -18.3 -14.8 -6.2 2.8 8.1 13.6 15.6 11.2 7.3 -3.6 -12.1 -18.2
1999 -21.9 -23 -12.2 -1.3 6.5 13.9 14.8 13.3 6.9 -6.1 -15.9 -21.3
2000 -19.4 -10.6 -7.7 -1 5.2 13.9 14.2 10.7 5.1 -5.3 -9.8 -12.9
2001 -10.7 -11.4 -10.3 -0.6 4.5 14.1 14.3 12.7 7.4 -6.7 -15.7 -20.7
2002 -13.5 -15.2 -9.9 -3.8 8.4 13.2 15.2 11.8 7.5 -1 -6.1 -12.4
2003 -15.4 -9.8 -10.9 0.4 6.8 13.9 15.4 12.5 5.3 -1.1 -11 -18.8
2004 -21.3 -14.3 -12 1.1 9.6 16 16.8 15.2 4.3 -2.1 -10.3 -15.7
2005 -17.3 -16 -6.8 -1.2 10.3 14.4 15.7 13.5 7.7 -3.1 -17.9 -13.3
2006 -23.5 -12.2 -13.2 -2.5 8.1 13.1 15.1 11.7 8.4 -0.9 -16.7 -16.2
2007 -17.7 -17.3 -18 2.4 8 13.8 16.1 14.3 7.9 -4.9 -8.4 -15.6
2008 -18.9 -18.7 -9.5 -1.6 7.7 13 14.3 11.8 7.2 -8 -14.7 -17
2009 -19.9 -16.5 -13.1 -1.3 8.3 13.4 16.7 12 7.4 -1.6 -15.6 -15.3
