"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec"
1980 -22.5 -17.6 -14.9 -9.4 1.3 8 11.2 8.7 2.9 -4.4 -13.6 -24
1981 -12.4 -20 -12.6 -8.5 3 8.9 10.9 9.2 3.1 -5.3 -13.9 -19.4
1982 -19.2 -18 -16.7 -12.7 -1.1 8.8 11.7 10.2 4.7 -8.4 -14.8 -17.4
1983 -22.9 -20.1 -16.3 -8.1 1 8.1 11.6 8.1 2.1 -8.6 -12.1 -13.6
1984 -21.4 -31.5 -15.8 -14.7 -1.9 8.9 11.3 8.2 5.4 -4.9 -16.1 -17.8
1985 -12.8 -23.4 -18.6 -18 -0.8 6.9 12.1 10.1 3.8 -7.7 -12.3 -13.2
1986 -21.7 -17.2 -20.1 -13.7 -0.5 8.7 11.9 9.3 5.2 -6.2 -13.6 -14.7
1987 -19.7 -21.2 -16.1 -12.3 0.3 8.5 12.3 10.9 2.8 -2.5 -16.1 -20.8
1988 -16.9 -20.2 -19.2 -9.2 1.5 8.4 12.3 9.5 3.9 -9.2 -19.8 -17.8
1989 -29.4 -12.9 -16.7 -7.3 -0.9 8.4 12.2 11.6 6.1 -4.8 -19.2 -17.5
1990 -24.1 -30.3 -16.8 -6.3 3.1 9.1 13.5 11.1 3.6 -5 -16.5 -21.5
1991 -19.7 -22.4 -18.3 -8.5 2.4 9.9 11.8 9.6 6 -3.7 -15.8 -19
1992 -20.2 -24.4 -18.5 -10.5 -2.5 8.7 12.6 9.7 0.7 -8 -14.5 -20.1
1993 -21.8 -17.3 -15.8 -6.2 2.1 9.6 13.8 9.5 3.5 -3 -11.7 -15.8
1994 -18.9 -19.4 -21.2 -9.8 1.6 7.9 12.3 10.2 3.6 -7.8 -17.8 -21.1
1995 -19.4 -19.6 -20.8 -6.9 3.3 8.2 12.1 9.6 6.9 -4.8 -15.4 -19
1996 -20.8 -22.2 -13.4 -10.1 2.1 8.9 12.4 8.6 2.5 -9.5 -11.5 -19.2
1997 -21.6 -18.2 -20 -10.3 2.3 9.4 12.6 11.4 6.7 -7 -10 -21.4
1998 -22.1 -20.6 -11.6 -5 1.3 9.1 13.5 9.6 5.7 -3 -10.3 -18.7
1999 -24.4 -24.2 -20 -10.7 -0.3 8.6 11.4 10.8 5.4 -6.7 -16.2 -26
2000 -22.6 -15.7 -15.4 -10 -2.1 9.2 11 9.1 3.6 -4.9 -11.1 -13.2
2001 -15.8 -14.2 -17.9 -8.7 -3.3 8.4 11 9.4 5 -8.4 -15.7 -23.1
2002 -19.9 -20.1 -13.6 -10.2 2.6 9 11.8 9.5 5.5 -2.1 -8.8 -14.8
2003 -17.7 -16.8 -17.9 -6.6 0.9 10 11.6 10 4.2 -1.9 -11.3 -19.3
2004 -20.7 -21.4 -18.4 -6.8 3.2 11.3 14.3 12.9 4 -2.7 -11.4 -17.6
2005 -18 -20.2 -14.7 -11.2 2.7 9.5 12.3 11.8 5.9 -4.1 -17.7 -17
2006 -25.2 -16.5 -19.1 -12.7 1.3 8.5 11.8 9.1 6.7 -0.9 -12.8 -18
2007 -20.3 -18.2 -22.3 -5.7 0.4 9 13.6 12.6 7.1 -4.2 -8.9 -15.9
2008 -22.2 -23.9 -18.8 -9.1 1.5 8.4 11.5 9.8 5.6 -7.2 -15.5 -15.8
2009 -22.1 -21.1 -19.3 -10.1 1.6 8.7 13.5 10.1 5.1 -3 -16.9 -15.6
