"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec"
1983 -24.5 -21.5 -17.4 -8.4 0.8 8.9 12.1 7.9 0.9 -10.8 -13.7 -15.9
1984 -22.8 -32.5 -16.9 -15.4 -1.9 9.6 11.7 8.1 4.4 -6.9 -18.2 -20.2
1985 -14 -24.9 -19.2 -18.1 -0.7 7.8 12.4 9.9 2.7 -10 -14.9 -15.2
1986 -22.4 -18.5 -21.3 -14.6 -0.5 9.3 12.4 9 4.3 -8.2 -15.8 -16.5
1987 -20.8 -22.5 -17.3 -12.8 0.4 9.3 12.8 10.6 1.9 -4.4 -17.6 -22.2
1988 -18.3 -21 -19.4 -9.6 1.5 9.2 12.7 9.3 2.9 -11.7 -21.4 -19.3
1989 -30.8 -14.3 -18 -7.7 -0.9 9.1 12.8 11.6 5.2 -6.9 -21.1 -19.1
1990 -25.6 -31.6 -17.3 -6.8 3.3 9.9 14 10.9 2.7 -7.1 -18.9 -23.6
1991 -21 -23.4 -19.5 -9 2.5 10.8 12.1 9.2 5 -5.9 -17.7 -20.9
1992 -21.2 -25.7 -18.8 -11.2 -2.5 9.5 13.2 9.5 -0.2 -10.1 -16.1 -22
1993 -22.8 -18.8 -16.7 -6.7 2 10.3 14.4 9.2 2.5 -4.9 -13.8 -17.5
1994 -19.6 -20.9 -21.9 -10.2 1.5 8.5 13 10.2 2.6 -9.9 -20 -23
1995 -20.6 -20.8 -21.8 -7 3.3 9 12.6 9.3 6 -6.7 -17.4 -21.2
1996 -22.5 -23.6 -14.7 -10.8 1.9 9.7 12.9 8.4 1.5 -11.9 -14 -21.3
1997 -23 -19.2 -20.7 -11 2.1 10.2 13 11.2 5.7 -9.1 -11.6 -22.6
1998 -22.2 -21.7 -12.7 -5.3 1.7 10 13.9 9.6 4.9 -4.9 -11.9 -20.2
1999 -25.9 -25.7 -20.9 -11.1 0 9.5 12.1 10.9 4.5 -8.6 -18 -27.3
2000 -23.8 -17.3 -16.4 -10.6 -2.2 9.9 11.4 8.8 2.6 -7.2 -13 -15.5
2001 -17.1 -15.5 -18.9 -9.3 -3.4 9.2 11.6 9.2 4.2 -10.4 -17.4 -24.3
2002 -20.9 -21.5 -14.7 -11 2.6 9.5 12.2 9.2 4.7 -4 -10.4 -16.5
2003 -19 -18.2 -18.9 -7.3 0.8 10.6 12.1 9.7 3.1 -3.8 -13.2 -21.3
2004 -22 -22.8 -19.5 -7.5 3.1 12.1 14.6 12.8 2.9 -4.7 -13.3 -19.6
2005 -19.6 -21.6 -15.4 -11.4 2.7 10.1 12.8 11.6 4.9 -5.9 -19.5 -18.6
2006 -26.3 -17.8 -20.4 -12.9 1.5 9.4 12.2 8.8 5.9 -2.8 -15.2 -19.5
2007 -21.8 -19.9 -23.4 -6.3 0.1 9.8 14.1 12.5 6.1 -6.2 -10.4 -17.6
2008 -23.5 -24.8 -19.5 -9.3 1.5 9.3 12.1 9.5 4.6 -8.9 -16.9 -17.7
2009 -23.3 -22.5 -20.3 -10.4 1.9 9.5 14.3 10 4.3 -4.7 -18.4 -17.6
