"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec"
1925 -30.7 -30.7 -21.7 -12.4 -0.7 9.5 12.3 10.7 3.7 -5.2 -18 -25
1926 -20.1 -27.1 -18.2 -9.7 -1.5 9.8 12.5 10.3 4.7 -6.3 -13.1 -25.8
1927 -22.3 -25.8 -25.3 -17.2 -0.8 9.4 13.5 9.2 0.3 -11.7 -21.1 -24
1928 -20.5 -20.5 -25.7 -12 -1.3 9.4 12.1 8.7 1.4 -8.9 -15.5 -22.8
1929 -19.4 -21.7 -26.4 -12.9 -1.2 8.7 10.6 8.3 4.7 -9 -15.8 -23.1
1930 -16.5 -32.1 -25.8 -14.7 -1.5 9.1 12.3 9 1.7 -9.1 -22.2 -22
1931 -24.4 -24.8 -20.7 -12.7 -1.9 7.8 10.1 8.1 1 -11.8 -17.4 -24.4
1932 -28.8 -31.1 -18.2 -10.9 -1.2 8.2 11.6 7.4 1.3 -8.2 -22.3 -21.4
1933 -30.2 -26.7 -22 -11.8 -2.3 6.5 11 8.7 0.9 -11.3 -19.3 -27.8
1934 -33.9 -21.6 -23.1 -12.6 -2.5 8.1 10.7 8.5 2.7 -7.4 -18.3 -19.6
1935 -23.5 -22.6 -18.9 -12.2 -3.9 7.6 12.1 8.6 2 -8.3 -19.9 -27.6
1936 -23.9 -28.9 -23.4 -11.2 -0.8 11.2 11.5 10.4 1.7 -9.2 -17.4 -25.7
1937 -16.7 -27.1 -24.4 -15.6 -2.5 9 12.2 8.4 3.5 -6.5 -14.6 -22.4
1938 -28.3 -27.6 -21.8 -10.7 -0.6 9 11.7 9.4 2.8 -4.7 -14.7 -22.7
1939 -28.3 -24.4 -24.4 -9.4 -2.7 8.8 12 8.6 2.2 -9.2 -23.4 -21.3
1940 -21.4 -25.2 -20.3 -7.4 1.1 8.8 12.6 9.9 3.7 -7 -15 -22
1941 -25.6 -20.2 -21.4 -10.8 -1 8.9 10 10.2 2.8 -9.7 -19.7 -22.3
1942 -18.4 -19.8 -23 -10.3 -0.8 9 12.5 9.7 4.3 -8.3 -20.9 -29.5
1943 -29.6 -23.3 -21 -13.1 0.5 9.5 11.6 8.3 1.7 -7.3 -14.6 -22.5
1944 -24.9 -20.9 -22.2 -14.5 -1.7 8.9 12 7.9 1.2 -7.5 -19.1 -22.2
1945 -19.9 -23.9 -24 -13.4 -4.1 6.3 11.3 6.9 1.9 -9.5 -23.3 -23.5
1946 -22.4 -25.7 -26 -16 -1.5 8.7 12.6 7.7 0.9 -7.1 -19.1 -29.9
1947 -31.2 -23.3 -23.2 -12.8 -0.6 8.2 12.4 7.8 1.1 -9.8 -15.2 -20.8
1948 -24.9 -24.8 -23 -11.9 -3.3 7.8 11.1 7.4 -0.4 -10.8 -22.3 -28.5
1949 -23.4 -27.3 -16.4 -17.9 -3.9 5.8 11.3 9.7 4.2 -6.6 -13.5 -24.9
1950 -19.7 -30.7 -18.7 -11.7 -1.6 7.8 12.9 10.3 3.1 -7 -14.7 -22.9
1951 -30.8 -27.3 -25 -10.5 -0.3 9.2 12.3 10.1 2.7 -8.4 -13.4 -23.8
1952 -26.4 -26.9 -22.2 -15.6 -4.6 7.6 11.8 8.8 1.2 -7.7 -12.8 -22.6
1953 -27.6 -26.1 -23.7 -10.7 0.2 9.1 11.7 8.2 2.4 -10.6 -17.5 -25
1954 -26.8 -30.5 -19.3 -12.5 -0.4 8.4 11 10.8 2.8 -6.8 -16 -29.7
1955 -22 -31.5 -22.8 -15.2 -2.3 7 11.8 7.4 1.4 -11.6 -24 -25.8
1956 -28 -30 -22 -12.7 -0.1 7.5 11.8 7.6 2.1 -12.6 -25 -28.5
1957 -18.7 -27.6 -21 -9.1 -0.5 10 11.8 10.9 1.8 -7.2 -16.4 -29.5
1958 -25.2 -24.3 -18.4 -11.2 -2.1 9.8 12.8 10.3 3 -10.8 -18 -22.9
1959 -25.7 -19.8 -29 -15.4 -0.8 8.7 9.8 9.1 1.8 -9.7 -18.7 -29.6
1960 -26.7 -21.3 -20.6 -16.4 0.3 7.4 11.7 8.4 0.1 -10.1 -20.9 -18.6
1961 -20.7 -29.9 -25.8 -15.7 0.3 8.2 10.9 8.6 3.2 -10.6 -18.9 -29.5
1962 -21.5 -19.4 -21.1 -13.5 -2.8 8.4 12.8 10.6 1.4 -8.4 -17.2 -23.5
1963 -19.5 -23.9 -23.9 -11.9 0.8 7.8 10.9 8.3 2.7 -11.1 -23.1 -19.2
1964 -27 -30.6 -26.9 -17.1 -3.9 7.7 11.5 8.9 2 -8.6 -18.3 -30.7
1965 -26.9 -31.1 -16.1 -11.8 -3.8 7.5 10.8 8.1 2.9 -13.3 -13.3 -25.7
1966 -26 -26.6 -27.2 -15.3 -3.6 8.4 11.3 8.5 3.2 -9.1 -15.6 -26.1
1967 -23.3 -25.2 -17.9 -9.9 -0.8 8.9 11.3 8.8 1.8 -10.3 -18.1 -22.3
1968 -22.7 -29.7 -20.3 -14.7 -1.2 7.9 13.8 11 1.9 -9.5 -19 -26.3
1969 -24.3 -25.9 -20.6 -10.6 1 9.6 10.6 6.1 3.3 -6.6 -22.1 -19.4
1970 -27.3 -22.8 -20.7 -13.7 -1 8.2 11.4 8.5 -0.5 -15 -17.2 -24.5
1971 -30.3 -31.2 -25.7 -15.3 -2.7 9.8 12.5 7.9 2.3 -10.3 -18.9 -23.2
1972 -26.4 -27.9 -27.4 -16.2 -1.3 8.1 13.9 10.9 2.1 -6.8 -17.2 -21.1
1973 -26.9 -23.4 -24.7 -13.5 -1 8.2 11.2 8.8 3.4 -9.2 -17.6 -21.5
1974 -24.2 -32.9 -23.2 -14.2 -1.1 7 11.8 11 4.4 -12.7 -21.9 -31.5
1975 -29.5 -25.3 -19.3 -15 -1.5 7.5 11.5 8.7 -0.1 -12.1 -23.9 -28.5
1976 -26.4 -31.1 -22.3 -14 -1.9 7.7 11.3 10.3 3.5 -9.9 -15.6 -26
1977 -17.8 -22.1 -27.1 -16.9 -1.6 8.8 13 12.7 4.1 -7.8 -21.2 -23.2
1978 -17.5 -23 -20 -10.9 -0.6 8 13.1 10.1 4.2 -12.1 -14.2 -22
1979 -17.6 -29.5 -20.7 -11.5 0.3 8.6 12.8 11.9 3.8 -6.7 -12 -27.6
1980 -25.6 -20.5 -18.5 -12.5 -0.1 9.2 11.6 8.2 0.4 -8 -17.7 -28.8
1981 -14.7 -23.5 -16.5 -11.8 1.5 9.2 11.3 8.3 0.9 -8.9 -17.6 -23.2
1982 -23.5 -21.7 -20.3 -14.6 -2.5 9.2 12.4 9.4 2.7 -13.1 -19.8 -21.5
1983 -26.8 -23.9 -20.2 -10.4 -0.8 8.7 12 7.6 -0.3 -12.8 -15.8 -18.3
1984 -25 -34.5 -20 -17.7 -3.2 9.5 11.8 8 3.6 -8.5 -20.8 -23.1
1985 -16.6 -27.1 -21.4 -19.6 -1.5 8 12.4 9.7 1.7 -11.7 -17.4 -17.9
1986 -24.2 -20.8 -23.9 -17 -1.7 9.1 12.6 8.9 3.7 -9.9 -18.4 -19
1987 -22.8 -25.2 -20 -15 -0.7 9.2 12.8 10.2 1 -5.8 -19.5 -23.8
1988 -20.6 -23.2 -21.2 -11.3 0.1 9 12.5 9 1.9 -14 -23.7 -21.3
1989 -32.6 -16.9 -20.6 -9.6 -2 9 13.1 11.7 4.3 -8.6 -23.6 -21.2
1990 -28 -33.4 -19.4 -8.7 2.4 9.9 14.1 10.6 1.8 -8.7 -21.6 -26.2
1991 -23.1 -25.6 -22.2 -11 1.5 10.8 12 8.8 3.9 -7.8 -20.1 -23.2
1992 -23.1 -27.7 -20.6 -13.3 -3.7 9.4 13.3 9.3 -1 -11.9 -18.2 -24.3
1993 -24.5 -21.3 -19.3 -8.7 0.7 10.2 14.6 8.7 1.5 -6.5 -16.3 -19.7
1994 -21.2 -23.2 -24.1 -12.4 0.2 8.2 13.2 10.2 1.5 -11.6 -22.4 -25.3
1995 -22.7 -23.3 -24.2 -8.8 2.3 9 12.7 9 5.2 -8.2 -19.4 -23.8
1996 -24.6 -25.9 -17.4 -13.1 0.6 9.7 13 8 0.5 -13.9 -16.2 -23
1997 -25.2 -21.7 -23 -13.4 0.7 9.9 13 11 4.9 -10.4 -13.4 -24.1
1998 -23.4 -24 -15.2 -6.9 0.9 10 14.2 9.9 4.5 -6.1 -13.4 -21.5
1999 -27.9 -27.6 -23.1 -13.1 -0.7 9.5 12.4 11.1 3.7 -9.9 -19.8 -28.7
2000 -25.5 -20.3 -19 -12.8 -3.7 9.9 11.5 8.6 1.9 -9 -15.5 -18.3
2001 -19.5 -17.8 -21.3 -11.4 -4.6 9.2 11.8 8.8 3.4 -12 -19.2 -25.6
2002 -23.1 -24.1 -17.1 -13.2 1.3 9.1 12.2 8.8 4 -5.6 -12.5 -18.5
2003 -21.3 -21.1 -21.2 -9.4 -0.4 10.2 12.2 9.1 2.3 -5.2 -15.6 -23.1
2004 -23.6 -25.9 -21.9 -9.9 1.8 12 14.6 12.7 2.1 -6.4 -15.6 -22
2005 -21.7 -24.1 -17.6 -12.9 1.4 9.7 12.7 11.4 4 -7.2 -21.1 -20.6
2006 -27.5 -20.2 -22.8 -14.7 0.6 9.5 12.2 8.6 5.2 -4.3 -17.2 -20.9
2007 -23.9 -22.5 -25.2 -8.4 -1.4 9.8 14.3 12.4 5.4 -7.6 -12.1 -19.3
2008 -25.4 -26.4 -21.8 -10.6 0.4 9.4 12.3 9.2 3.8 -9.8 -18.2 -19.7
2009 -25.1 -24.9 -22.6 -12.1 0.9 9.4 14.5 10 3.6 -6 -20 -19.9
