"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec"
1947 -27.8 -18.5 -15.5 -7.2 3.2 9.2 12.5 7.7 1.6 -8.3 -12.2 -16.3
1948 -19.6 -21.1 -17.4 -7.9 1.1 9.6 10.9 7.2 0.6 -8.8 -19.9 -25.2
1949 -20 -23.6 -10.9 -11.6 -0.1 6.9 11.1 9.3 4.7 -6.3 -11.3 -22.5
1950 -18 -27.3 -12.5 -6.7 2.1 9.3 12.6 10.3 3.7 -6.8 -15.9 -19.7
1951 -26.5 -22.3 -20.5 -5.1 3.3 9.9 12 10 3.3 -8.6 -11.7 -21
1952 -24.1 -21.3 -16.5 -9.5 -1.1 8.8 11.5 8.5 1.7 -6.1 -9.7 -18.8
1953 -24.8 -19.8 -17.8 -4.9 3.7 10.8 12.3 8.7 3 -8.9 -15.8 -20
1954 -23.4 -26.1 -14.1 -8.1 3.4 9.5 10.9 10 2.8 -5.5 -12.8 -26.7
1955 -17.4 -25.4 -16.3 -10 1.4 8.2 11.9 7.5 2.4 -9.7 -22 -22.6
1956 -24.9 -24.9 -16.5 -7.3 3 8.8 11.9 8.3 2.2 -11.7 -21.7 -26.5
1957 -15.7 -22 -14.1 -4.6 3.1 11.6 11.9 11.1 2.7 -5.8 -12.4 -25.5
1958 -20.1 -19.4 -12.5 -5.1 2.2 11.3 12.9 9.9 3 -10.8 -16.2 -19.8
1959 -23 -15.2 -23.1 -9.5 2.6 10.3 9.8 8.8 2.2 -8.9 -15.6 -24.1
1960 -21.1 -16.6 -16.3 -10.3 4.1 8.7 11.6 8.5 1.2 -8.2 -18.1 -14.2
1961 -17.1 -23.8 -20.4 -9.8 3.5 9.4 10.9 8.5 3.2 -10.3 -17.9 -27.1
1962 -19.3 -15.5 -16.2 -7.7 0.7 9.6 12.7 10.1 1.6 -6.9 -15.3 -20
1963 -16 -18.6 -17.3 -7.6 3.7 8.4 11.2 8.6 3.6 -9.1 -21.8 -15.4
1964 -22.9 -22.9 -21 -10.8 -0.9 9.3 11.3 8.9 2.9 -7.2 -15.9 -28
1965 -23.2 -26.4 -9.2 -6.4 -0.1 8.3 10.7 7.8 4 -12.6 -13.5 -23
1966 -24 -21.6 -21.5 -9.5 0.2 9.9 11.3 8.4 3.7 -8.6 -14.9 -23.1
1967 -21.2 -21 -13.2 -5.4 2.4 10.2 11.3 9.1 2.8 -9.2 -14.6 -19
1968 -20.2 -23 -14.1 -8.7 2.3 9.3 13.4 10.4 1.8 -9.1 -16.5 -24.3
1969 -23.7 -21.6 -14.6 -4.6 4.2 11.2 10.8 6 3.7 -4.7 -18.8 -14.7
1970 -24.6 -16.4 -13.1 -7.7 2.8 9.1 11.3 8.6 0.2 -12.7 -14.1 -21.7
1971 -28.7 -24.5 -20.7 -9.7 0.9 10.7 12 8.4 2.6 -9 -17.4 -19.9
1972 -24.1 -23.9 -22.2 -11.6 1.9 9.3 13.3 10.6 1.9 -6.4 -15.1 -18.8
1973 -24.6 -19.8 -17.7 -6.9 2.8 9.5 11.3 8.4 3.6 -8.8 -17.7 -18.5
1974 -22.3 -27.5 -17.3 -7.6 2.8 8.6 11.7 10.4 4.9 -10.8 -18.8 -25.7
1975 -25.4 -21.7 -14.8 -9.2 2.3 8.9 12 8.8 1.5 -10 -21.8 -24.9
1976 -22.5 -26.3 -16.5 -7.4 1.8 9 11.5 10.3 3.7 -8.9 -12.1 -21
1977 -12.9 -15.7 -20.3 -10.5 1.9 10 12.8 12.2 4.1 -6.9 -20 -21.3
1978 -14.4 -17.4 -14 -5.4 3.1 8.8 12.8 10.3 4.4 -9.9 -12.2 -17.1
1979 -15.3 -26.7 -14.4 -5.9 4 9.6 12.5 11.4 4.1 -5 -9.1 -24.3
1980 -22.3 -14.8 -12.8 -6 3.5 9.9 11.7 8.4 1.3 -6.2 -14.1 -27.1
1981 -9.8 -17.8 -9.6 -6.6 5.1 9.9 11 8.5 1.8 -7.3 -14.9 -20
1982 -22.2 -18.9 -14.7 -9.2 1.1 10.1 12.2 9.2 3.5 -12.2 -17 -17.7
1983 -23 -18.8 -14.6 -5.1 2.8 10.2 12.1 7.9 0.5 -10.8 -13.4 -16.3
1984 -20.6 -27.7 -12.6 -10.4 1 10.4 11.4 7.9 3.7 -8 -18.5 -19.2
1985 -11.7 -23.3 -15.1 -14 1.6 8.7 12.1 9 2.3 -11 -17.2 -13.1
1986 -18.9 -16.5 -18.1 -11.4 1.6 10.3 12 8.3 3.7 -8.4 -16.8 -14.3
1987 -17.7 -19.1 -14.5 -8.5 2.8 10.2 12.8 10.2 1.9 -4.9 -16.1 -20
1988 -17.3 -17.8 -14.1 -6 3.8 10.5 12.8 9.2 2.5 -11.7 -20.6 -16.5
1989 -28.9 -13.4 -15.5 -4.1 1.9 10.1 13.1 11.2 4.6 -7.7 -21 -16.5
1990 -23.4 -29.4 -12.8 -3.2 5.5 11 13.9 10.6 2.6 -8.1 -20.1 -21.8
1991 -19 -20.3 -15.7 -5.4 4.6 11.6 11.5 8.5 4.6 -7.3 -17.5 -19.6
1992 -18.6 -22.8 -14.3 -8 0 10.6 13.1 9.4 -0.6 -10.9 -14.8 -20.7
1993 -19.8 -16.5 -12.7 -3.2 4.6 11.2 14.2 9 2.3 -5.4 -13.9 -15.6
1994 -17.6 -19.9 -17.1 -6 4.2 9.7 13.2 10.4 2.2 -9.6 -19.5 -21.2
1995 -19 -18.1 -18.5 -2.9 5.7 10.3 12.6 9.1 5.6 -7.6 -17.9 -19.8
1996 -22.9 -20.7 -12.3 -7.4 3.6 10.5 12.7 8 0.9 -13 -16.1 -21.3
1997 -21.9 -15.2 -17.3 -6.3 4.1 11.3 13.2 10.8 5.3 -10.6 -11.8 -19.9
1998 -20.2 -18.3 -10.2 -2 4.2 10.8 13.6 9.1 4.4 -6.1 -13.3 -19
1999 -23.8 -24.6 -17 -7.2 2.5 10.7 11.9 10.8 3.9 -9.2 -17.8 -23.9
2000 -21.5 -14.5 -12.7 -6.8 0.4 10.8 11.5 8.2 2.2 -8.1 -12.6 -14.6
2001 -14.1 -14 -14.9 -6 -0.1 10.7 11.6 9.5 4 -10.4 -17.5 -22.3
2002 -17 -18.7 -13.7 -8.9 4.3 10.1 12.2 8.8 4.2 -4.5 -9.2 -14.5
2003 -17 -14.3 -15.7 -4.8 2.8 11 12.4 9.4 2.4 -4.3 -13.7 -20
2004 -21.9 -19.1 -16.4 -4.5 5.2 12.9 14.2 12.3 1.8 -5.6 -13 -18
2005 -18.4 -19.1 -11.5 -6.9 5.5 11 12.7 10.9 4.4 -6.5 -19.9 -16.1
2006 -24.5 -15.3 -17.2 -8.4 4.1 10.3 12.2 8.7 5.2 -3.9 -17.6 -17.5
2007 -19.9 -19.2 -21.2 -3.2 3 10.8 13.7 11.7 5.1 -7.7 -10.4 -16.7
2008 -21.4 -21.6 -15 -6.1 3.7 10.1 11.9 9 4 -10.3 -16.5 -17.7
2009 -21.6 -19.9 -17.4 -6.7 4.1 10.4 14.1 9.4 4 -5.2 -18 -16.9
